distance_km,order_value,rider_availability,shop_delivery_enabled,pickup_enabled,digibazaar_delivery_enabled,shop_rating,avg_prep_time_mins,current_pending_orders,shop_delivery_radius_km,delivery_mode
10.64,2781.57,Medium,0,1,0,3.1,25,41,0.0,pickup
14.42,1206.32,High,0,0,1,4.6,25,43,0.0,digibazaar_delivery
12.39,2430.89,Medium,0,0,1,3.5,29,29,0.0,digibazaar_delivery
6.62,1875.98,Low,1,0,0,4.7,13,17,6.3,shop_delivery
5.83,2083.96,Medium,1,1,0,3.6,28,38,3.8,pickup
9.7,1312.08,Medium,0,1,0,3.3,20,15,0.0,pickup
8.57,1466.15,Low,0,1,1,3.5,11,37,0.0,pickup
11.79,2082.91,Medium,0,1,1,3.9,14,27,0.0,digibazaar_delivery
2.21,103.48,Medium,0,1,1,4.5,27,22,0.0,digibazaar_delivery
7.23,594.98,Low,1,1,0,4.1,10,27,4.3,pickup
8.99,1930.44,Medium,1,1,0,3.9,16,39,2.7,pickup
7.58,2891.5,Low,0,0,1,2.9,8,33,0.0,digibazaar_delivery
8.04,1626.98,High,1,0,0,3.1,17,11,4.3,shop_delivery
5.57,371.34,Low,1,0,0,2.5,18,6,2.7,shop_delivery
2.79,2128.94,High,1,0,1,3.4,14,22,5.2,digibazaar_delivery
12.65,1735.01,Low,0,0,1,4.3,19,50,0.0,digibazaar_delivery
2.97,195.98,Low,1,1,1,3.3,26,28,4.4,shop_delivery
9.45,2447.08,Medium,0,1,1,4.6,20,42,0.0,digibazaar_delivery
11.59,1066.26,High,0,0,1,3.9,19,41,0.0,digibazaar_delivery
6.19,1094.16,Low,1,0,1,4.6,27,2,2.3,digibazaar_delivery
11.07,2529.1,High,0,1,1,2.9,29,16,0.0,digibazaar_delivery
14.89,1135.05,Medium,1,1,1,2.9,15,18,5.2,digibazaar_delivery
14.41,2770.17,Medium,0,1,0,4.5,17,19,0.0,pickup
13.96,809.44,Low,1,0,0,4.8,29,3,4.8,shop_delivery
5.5,736.27,High,0,0,1,3.1,30,13,0.0,digibazaar_delivery
0.43,137.11,High,1,1,0,3.8,18,19,2.1,pickup
3.63,2763.05,High,0,1,1,3.7,19,18,0.0,digibazaar_delivery
11.71,599.41,Low,1,1,0,3.2,5,33,5.3,pickup
13.61,2831.54,Low,0,0,1,4.6,30,12,0.0,digibazaar_delivery
7.62,2261.56,High,1,0,1,2.8,30,22,6.5,digibazaar_delivery
1.34,392.76,Low,0,0,1,4.8,7,21,0.0,digibazaar_delivery
6.68,182.48,Low,1,1,0,4.7,27,33,2.6,pickup
14.77,336.47,Low,1,1,1,3.9,19,0,4.2,pickup
6.47,2324.06,Low,0,0,1,3.3,17,41,0.0,digibazaar_delivery
7.53,833.59,High,0,1,1,3.1,23,34,0.0,digibazaar_delivery
5.19,2038.86,Low,0,1,1,2.7,9,24,0.0,pickup
13.77,2061.35,Medium,1,1,1,4.9,11,16,5.6,digibazaar_delivery
3.86,798.93,Medium,1,1,0,2.9,6,43,7.0,shop_delivery
6.9,1590.08,Medium,0,0,1,4.1,17,41,0.0,digibazaar_delivery
7.15,555.48,Low,1,0,0,4.9,12,40,2.0,shop_delivery
5.7,56.56,Low,1,0,1,3.9,21,42,6.9,shop_delivery
0.7,841.88,High,0,0,1,4.0,28,44,0.0,digibazaar_delivery
8.28,2826.59,Medium,1,1,0,2.6,17,25,4.7,pickup
12.97,1323.22,High,0,1,0,3.2,7,18,0.0,pickup
8.87,1344.63,High,1,1,1,2.9,8,14,5.8,digibazaar_delivery
14.55,1796.75,High,1,0,0,3.6,28,40,3.8,shop_delivery
10.31,2388.38,Medium,0,1,1,3.0,12,9,0.0,digibazaar_delivery
3.45,952.66,High,1,0,0,4.9,20,4,4.6,shop_delivery
1.33,2226.02,Low,0,1,1,3.5,26,47,0.0,pickup
7.32,50.5,High,1,1,0,4.4,29,42,4.2,pickup
3.09,1345.99,High,0,1,1,4.9,17,15,0.0,digibazaar_delivery
12.84,2848.54,Medium,0,1,1,3.4,24,41,0.0,digibazaar_delivery
12.97,2836.39,High,1,0,0,2.9,5,9,2.3,shop_delivery
0.84,1963.07,High,0,1,0,3.6,23,33,0.0,pickup
13.39,2560.36,High,1,0,1,3.2,21,32,5.6,digibazaar_delivery
0.15,1334.07,High,0,0,1,2.5,14,0,0.0,digibazaar_delivery
1.48,913.49,Medium,0,1,1,3.2,5,39,0.0,digibazaar_delivery
14.46,1445.61,Medium,0,0,1,3.1,6,20,0.0,digibazaar_delivery
2.69,1237.03,Low,0,1,1,2.6,23,41,0.0,pickup
13.13,236.57,High,0,0,1,3.6,27,26,0.0,digibazaar_delivery
0.19,919.17,High,0,1,1,2.9,11,45,0.0,digibazaar_delivery
2.76,605.03,Medium,0,1,0,3.1,16,36,0.0,pickup
3.87,107.48,Medium,1,1,1,2.6,21,50,5.8,digibazaar_delivery
14.15,565.82,Low,1,0,1,5.0,24,9,6.9,digibazaar_delivery
13.83,2793.5,Medium,0,0,1,3.9,25,13,0.0,digibazaar_delivery
14.93,2013.27,Low,1,0,1,4.4,14,39,3.6,digibazaar_delivery
10.58,308.88,Medium,0,1,1,2.5,18,16,0.0,digibazaar_delivery
9.3,273.98,Low,1,0,0,4.7,9,10,5.7,shop_delivery
9.54,2256.01,Low,0,0,1,3.1,28,28,0.0,digibazaar_delivery
4.15,846.06,Medium,1,1,0,4.5,22,26,3.9,pickup
1.97,1332.0,High,0,1,1,3.3,6,31,0.0,pickup
2.51,1032.66,Low,0,1,1,3.7,28,46,0.0,pickup
8.55,356.28,Medium,1,0,0,4.9,13,36,5.3,shop_delivery
6.14,1925.13,Low,0,1,1,4.6,23,1,0.0,pickup
13.75,1079.04,Low,0,0,1,2.8,26,39,0.0,digibazaar_delivery
9.36,2073.28,Medium,0,1,1,3.2,14,15,0.0,digibazaar_delivery
3.78,1219.67,High,0,0,1,2.8,25,17,0.0,digibazaar_delivery
0.1,1780.4,Medium,0,0,1,4.5,17,14,0.0,digibazaar_delivery
10.96,2645.79,Low,0,0,1,4.9,20,46,0.0,digibazaar_delivery
2.49,1770.85,Low,0,0,1,3.8,14,44,0.0,digibazaar_delivery
3.37,2046.16,High,0,0,1,4.3,17,38,0.0,digibazaar_delivery
8.39,170.72,Medium,0,1,1,4.1,13,20,0.0,digibazaar_delivery
13.75,1719.79,High,0,0,1,3.7,15,20,0.0,digibazaar_delivery
4.12,521.52,High,0,0,1,3.3,25,25,0.0,digibazaar_delivery
9.83,1481.8,Medium,1,1,1,3.1,18,37,7.7,digibazaar_delivery
4.95,2362.06,Medium,0,0,1,2.6,8,26,0.0,digibazaar_delivery
10.92,490.55,Low,0,0,1,4.2,6,5,0.0,digibazaar_delivery
14.76,275.92,Medium,0,0,1,3.1,7,13,0.0,digibazaar_delivery
12.72,2406.06,Medium,1,0,0,4.3,12,0,4.1,shop_delivery
2.14,2984.02,High,1,1,1,4.0,5,3,8.0,digibazaar_delivery
1.45,663.25,High,0,1,1,3.0,21,28,0.0,digibazaar_delivery
2.06,434.95,High,1,0,0,2.7,13,31,7.2,shop_delivery
9.63,652.03,High,0,0,1,3.9,11,3,0.0,digibazaar_delivery
10.99,1334.28,High,1,0,1,2.9,25,29,2.8,digibazaar_delivery
14.94,1303.72,High,0,1,1,3.3,14,5,0.0,digibazaar_delivery
7.19,1995.22,High,1,1,0,4.8,21,32,4.8,pickup
7.57,1718.93,High,0,0,1,4.1,14,45,0.0,digibazaar_delivery
11.86,921.95,Low,0,1,1,3.4,27,19,0.0,pickup
8.55,1540.99,High,1,0,1,2.9,14,34,7.1,digibazaar_delivery
10.85,1712.63,Low,1,0,1,4.9,9,24,4.7,digibazaar_delivery
9.66,344.48,Low,0,0,1,4.3,28,21,0.0,digibazaar_delivery
12.34,2058.87,Low,0,1,0,3.2,5,42,0.0,pickup
1.72,1703.86,Low,0,0,1,4.5,17,30,0.0,digibazaar_delivery
2.78,1229.89,Low,0,0,1,3.4,28,38,0.0,digibazaar_delivery
13.73,1311.4,Medium,0,1,0,3.1,25,34,0.0,pickup
11.88,1305.11,Medium,0,0,1,2.6,17,19,0.0,digibazaar_delivery
8.4,2336.64,Low,0,1,1,4.2,16,20,0.0,pickup
8.85,1209.18,Medium,0,0,1,2.9,6,40,0.0,digibazaar_delivery
0.97,2539.42,Medium,0,1,0,3.9,29,42,0.0,pickup
13.92,2615.15,Medium,0,0,1,4.4,17,39,0.0,digibazaar_delivery
14.8,1825.05,High,1,1,1,4.6,12,14,7.0,digibazaar_delivery
8.69,722.07,High,1,0,1,3.6,30,27,4.8,digibazaar_delivery
4.89,2317.85,Low,0,0,1,4.9,16,3,0.0,digibazaar_delivery
4.84,593.49,Medium,0,0,1,4.3,21,44,0.0,digibazaar_delivery
3.96,383.12,Medium,1,1,0,2.8,7,39,3.2,pickup
6.07,675.08,Medium,1,1,1,4.7,25,50,2.3,digibazaar_delivery
10.54,2916.17,High,1,1,0,2.8,9,21,6.6,pickup
8.67,2484.48,Medium,0,0,1,4.7,16,23,0.0,digibazaar_delivery
2.61,660.54,Low,0,0,1,5.0,9,4,0.0,digibazaar_delivery
6.52,2971.87,High,1,0,0,2.9,19,12,5.8,shop_delivery
12.45,1725.71,High,1,0,1,4.0,17,36,6.1,digibazaar_delivery
13.16,1891.16,High,1,0,0,3.2,18,18,6.4,shop_delivery
4.98,1758.26,Medium,1,1,1,2.8,19,24,4.0,digibazaar_delivery
0.21,2794.1,Medium,1,1,0,4.0,8,3,3.6,shop_delivery
12.07,955.97,Low,0,0,1,4.9,27,35,0.0,digibazaar_delivery
7.61,1540.17,High,0,1,1,3.9,25,1,0.0,digibazaar_delivery
1.14,1613.51,High,1,1,1,3.1,26,31,6.8,digibazaar_delivery
1.42,2296.53,Medium,1,0,0,4.6,19,42,6.9,shop_delivery
6.55,647.86,Low,0,0,1,4.3,7,12,0.0,digibazaar_delivery
7.78,1851.9,Low,1,0,0,2.6,14,44,6.5,shop_delivery
6.13,596.23,Medium,0,0,1,3.3,24,16,0.0,digibazaar_delivery
4.4,2583.05,High,0,1,0,4.7,23,23,0.0,pickup
7.38,1851.16,Medium,0,0,1,4.6,9,39,0.0,digibazaar_delivery
7.8,795.05,High,0,1,1,3.0,27,38,0.0,digibazaar_delivery
12.08,802.66,Medium,0,1,0,3.9,11,35,0.0,pickup
14.85,2751.89,High,1,1,0,3.8,28,29,3.4,pickup
8.67,1134.61,Medium,1,0,0,4.0,27,32,7.1,shop_delivery
7.83,309.32,Medium,0,1,1,4.3,8,16,0.0,digibazaar_delivery
3.85,2582.22,Low,1,0,0,2.9,19,10,3.9,shop_delivery
1.41,1219.26,Medium,1,0,1,3.8,11,38,7.3,digibazaar_delivery
8.81,2602.91,Low,0,0,1,2.9,29,1,0.0,digibazaar_delivery
13.87,1774.8,Low,1,0,1,4.6,20,26,3.0,digibazaar_delivery
13.47,531.63,Medium,0,1,1,3.9,9,34,0.0,digibazaar_delivery
5.3,2082.38,High,0,1,1,2.9,16,20,0.0,digibazaar_delivery
9.98,2580.17,Low,1,1,0,4.9,11,39,2.0,pickup
2.14,810.3,Medium,0,1,0,3.3,6,21,0.0,pickup
14.67,387.18,Medium,1,1,1,4.7,17,19,7.5,digibazaar_delivery
14.01,1493.82,High,0,1,1,4.6,27,36,0.0,digibazaar_delivery
1.18,1156.98,Low,1,1,0,3.7,16,20,2.6,shop_delivery
12.24,1704.62,High,0,0,1,3.0,29,30,0.0,digibazaar_delivery
11.14,1840.56,Medium,0,0,1,3.3,13,37,0.0,digibazaar_delivery
6.0,1946.79,High,1,0,0,4.0,19,25,6.9,shop_delivery
4.51,2199.91,Medium,1,1,1,3.8,7,48,5.0,digibazaar_delivery
7.72,410.08,High,1,1,1,4.1,28,17,4.3,digibazaar_delivery
6.35,325.67,High,0,1,1,3.1,9,28,0.0,digibazaar_delivery
12.81,2682.36,High,1,0,0,3.5,29,27,4.0,shop_delivery
4.3,1566.66,Medium,0,1,0,4.9,30,41,0.0,pickup
11.19,2593.61,High,0,0,1,4.3,25,1,0.0,digibazaar_delivery
5.18,2886.0,Low,0,0,1,3.2,15,25,0.0,digibazaar_delivery
0.51,1527.42,Medium,1,0,0,3.8,25,49,5.1,shop_delivery
14.02,1991.43,Medium,1,1,1,4.0,11,50,5.7,digibazaar_delivery
5.75,311.64,Medium,1,0,0,3.0,19,13,2.4,shop_delivery
6.7,2555.92,Low,1,1,1,3.9,21,36,4.8,shop_delivery
0.23,2151.98,High,1,0,0,3.2,22,29,7.1,shop_delivery
4.66,933.34,High,1,1,0,4.6,14,0,5.5,shop_delivery
11.55,599.71,High,0,0,1,4.4,28,17,0.0,digibazaar_delivery
3.81,431.81,Medium,1,1,0,4.5,22,15,4.9,shop_delivery
13.63,656.94,Medium,1,1,0,2.8,13,12,6.8,pickup
11.35,283.19,Medium,1,1,1,4.2,12,31,7.4,digibazaar_delivery
8.4,2401.37,High,0,0,1,4.4,18,9,0.0,digibazaar_delivery
11.94,2552.01,High,0,1,1,4.6,26,39,0.0,digibazaar_delivery
12.56,1692.81,Medium,1,1,0,4.0,22,36,6.3,pickup
12.34,1210.0,Low,1,0,1,3.0,7,23,6.4,digibazaar_delivery
11.49,557.26,High,1,1,0,5.0,17,21,7.4,pickup
10.24,1479.53,High,0,1,0,2.6,28,45,0.0,pickup
0.86,227.96,Low,0,1,1,3.3,23,36,0.0,pickup
8.77,1193.07,Medium,1,1,1,4.6,24,23,2.9,digibazaar_delivery
13.41,1998.38,High,0,0,1,3.7,19,30,0.0,digibazaar_delivery
0.48,260.83,High,0,0,1,3.9,9,33,0.0,digibazaar_delivery
6.33,2493.76,Medium,0,1,1,3.6,11,48,0.0,digibazaar_delivery
2.41,2944.72,Low,0,1,0,4.2,16,42,0.0,pickup
5.76,2515.57,Medium,1,0,0,4.3,23,30,2.2,shop_delivery
11.92,1290.05,High,0,0,1,4.5,17,34,0.0,digibazaar_delivery
10.57,1357.36,High,1,1,0,3.3,11,2,4.4,pickup
0.82,70.87,Low,0,1,0,3.9,19,25,0.0,pickup
0.96,91.91,Low,1,0,1,2.8,18,9,6.6,digibazaar_delivery
15.0,1585.63,Medium,0,0,1,2.5,24,9,0.0,digibazaar_delivery
7.09,765.3,Low,0,1,1,4.0,6,7,0.0,digibazaar_delivery
0.69,1767.04,Medium,1,1,1,4.3,5,3,4.0,digibazaar_delivery
8.79,294.73,Low,0,1,1,4.5,11,28,0.0,pickup
0.96,224.18,Low,1,0,1,4.3,7,49,3.0,shop_delivery
11.95,2909.07,Medium,0,1,0,3.5,18,17,0.0,pickup
10.73,823.67,Low,0,1,1,4.3,21,47,0.0,pickup
10.8,2129.7,Medium,0,1,0,2.7,7,22,0.0,pickup
6.58,2191.01,Low,1,0,0,3.0,6,37,8.0,shop_delivery
13.33,2027.5,Medium,1,1,0,4.4,19,35,5.0,pickup
8.72,1290.36,Medium,1,1,0,4.6,21,40,6.5,pickup
1.94,2582.25,Low,0,0,1,2.8,27,35,0.0,digibazaar_delivery
11.42,354.58,High,1,0,0,2.7,16,48,4.5,shop_delivery
11.55,115.84,Low,0,1,0,2.6,29,19,0.0,pickup
0.5,673.78,Medium,0,1,0,4.1,8,23,0.0,pickup
6.67,1012.73,Medium,1,1,0,3.7,20,18,3.1,pickup
11.68,266.74,High,1,1,0,3.9,19,13,7.2,pickup
14.08,2568.89,High,1,1,1,3.8,10,25,2.3,digibazaar_delivery
3.78,871.78,Medium,1,0,0,3.2,13,6,6.8,shop_delivery
8.76,2492.11,High,0,1,0,3.9,9,36,0.0,pickup
8.0,1722.06,Medium,0,0,1,4.6,16,42,0.0,digibazaar_delivery
0.44,431.21,Medium,0,0,1,4.1,28,4,0.0,digibazaar_delivery
10.84,2803.2,Medium,0,0,1,4.6,29,39,0.0,digibazaar_delivery
11.07,2997.42,High,0,1,1,3.2,25,6,0.0,digibazaar_delivery
6.8,2062.99,Medium,1,1,0,4.2,16,49,3.3,pickup
3.21,586.15,Medium,1,0,0,3.9,23,35,4.5,shop_delivery
9.83,1112.04,High,1,1,1,3.4,27,25,6.1,digibazaar_delivery
5.53,324.21,Low,0,0,1,4.5,25,29,0.0,digibazaar_delivery
6.09,278.83,High,0,0,1,3.8,20,3,0.0,digibazaar_delivery
2.47,541.23,Low,1,0,1,2.7,9,10,4.6,shop_delivery
1.42,894.82,High,0,1,1,4.4,7,30,0.0,digibazaar_delivery
9.28,1248.28,Medium,1,1,1,4.2,12,20,2.8,digibazaar_delivery
8.86,276.98,Low,1,1,0,3.7,27,32,3.0,pickup
12.56,2337.54,Medium,1,0,1,4.1,7,21,2.4,digibazaar_delivery
4.9,2092.56,Medium,0,1,0,4.3,14,39,0.0,pickup
7.22,2604.3,High,1,0,0,3.4,30,2,7.8,shop_delivery
3.55,1128.75,High,0,0,1,4.6,9,2,0.0,digibazaar_delivery
14.67,1665.28,High,1,1,1,4.3,19,22,7.8,digibazaar_delivery
2.15,609.11,Medium,0,1,0,4.8,27,31,0.0,pickup
14.01,2192.2,Low,0,0,1,3.2,11,13,0.0,digibazaar_delivery
14.04,1069.98,High,1,0,1,4.3,21,50,2.8,digibazaar_delivery
5.27,1514.99,Medium,1,1,0,3.5,20,0,3.3,pickup
5.99,1787.45,Medium,0,1,0,4.6,26,11,0.0,pickup
1.27,2790.14,High,1,1,0,3.8,17,4,2.7,shop_delivery
11.48,2805.34,Medium,0,0,1,2.8,29,14,0.0,digibazaar_delivery
7.74,1990.1,Medium,1,0,0,4.0,16,3,5.0,shop_delivery
12.19,2602.02,High,0,0,1,3.4,27,26,0.0,digibazaar_delivery
14.68,1298.03,Low,0,1,1,4.0,24,32,0.0,pickup
4.78,354.32,Medium,0,0,1,4.0,16,11,0.0,digibazaar_delivery
6.53,1414.13,Low,1,1,0,3.2,11,47,4.9,pickup
8.49,1301.44,Low,0,0,1,3.2,6,47,0.0,digibazaar_delivery
2.31,1383.71,Medium,0,0,1,4.8,22,49,0.0,digibazaar_delivery
10.98,263.78,Low,0,1,1,4.0,21,0,0.0,pickup
9.46,548.68,High,0,1,1,3.2,14,31,0.0,digibazaar_delivery
8.37,2576.45,High,1,1,0,2.9,18,46,6.5,pickup
0.54,2706.02,Medium,1,0,1,2.6,26,39,7.3,digibazaar_delivery
1.55,833.33,Medium,1,0,0,3.1,10,25,5.0,shop_delivery
9.76,174.47,High,1,0,0,4.1,5,6,7.2,shop_delivery
2.58,2168.68,Low,0,0,1,3.2,13,46,0.0,digibazaar_delivery
14.85,55.2,Medium,1,0,0,3.0,14,50,5.1,shop_delivery
13.43,772.22,Medium,1,1,1,3.7,11,31,6.3,digibazaar_delivery
8.65,1217.77,Low,0,1,0,4.6,18,40,0.0,pickup
14.55,774.2,Low,1,0,0,2.9,30,15,4.2,shop_delivery
6.44,2512.89,High,1,1,0,3.6,9,2,3.7,pickup
0.29,660.0,Low,1,0,0,3.4,14,44,3.3,shop_delivery
8.33,2702.29,Medium,1,0,0,3.6,14,32,3.1,shop_delivery
11.65,879.0,Medium,0,0,1,4.6,21,2,0.0,digibazaar_delivery
5.97,2789.82,Medium,1,1,0,3.6,15,28,3.9,pickup
2.31,2345.37,Medium,1,0,0,2.7,13,44,3.7,shop_delivery
2.98,2433.55,High,1,1,0,3.1,22,47,5.9,shop_delivery
8.12,1325.93,Medium,1,1,1,4.6,22,15,3.5,digibazaar_delivery
11.84,1705.7,High,0,0,1,2.6,28,21,0.0,digibazaar_delivery
11.01,1730.66,Low,0,1,1,4.3,16,50,0.0,pickup
11.33,367.07,Medium,0,0,1,3.6,18,4,0.0,digibazaar_delivery
9.25,2312.1,Low,0,0,1,4.6,23,45,0.0,digibazaar_delivery
3.34,1759.37,Low,1,1,0,3.8,21,36,2.5,pickup
3.57,2293.26,Low,0,1,0,3.6,6,33,0.0,pickup
12.22,2585.15,High,0,1,1,4.0,17,1,0.0,digibazaar_delivery
9.55,491.87,Low,1,0,1,3.0,13,45,4.8,digibazaar_delivery
1.89,2237.51,Low,0,0,1,2.8,19,13,0.0,digibazaar_delivery
11.86,380.34,High,1,0,0,3.3,24,36,7.8,shop_delivery
1.56,2980.03,Medium,0,1,1,2.8,26,47,0.0,digibazaar_delivery
3.37,313.58,High,1,0,0,2.7,9,4,7.6,shop_delivery
6.69,1360.34,High,0,1,1,3.1,18,13,0.0,digibazaar_delivery
10.45,2645.79,Low,0,1,1,4.8,22,37,0.0,pickup
1.41,915.58,High,1,0,1,3.6,28,36,6.3,digibazaar_delivery
9.7,1786.19,High,0,0,1,4.0,5,50,0.0,digibazaar_delivery
11.72,2441.46,Low,1,0,0,2.7,12,44,2.6,shop_delivery
4.2,1061.26,High,1,1,1,3.2,13,32,5.8,digibazaar_delivery
8.56,1410.98,Low,1,1,1,4.6,9,44,8.0,pickup
13.66,1878.99,High,1,1,1,4.8,22,14,6.8,digibazaar_delivery
3.21,2115.43,High,0,0,1,4.9,30,36,0.0,digibazaar_delivery
4.5,1375.52,Low,0,0,1,3.4,12,14,0.0,digibazaar_delivery
2.92,2690.08,Medium,1,1,0,3.0,29,3,7.9,shop_delivery
14.04,79.84,Medium,1,0,1,4.8,14,31,7.2,digibazaar_delivery
8.17,1336.18,High,1,0,0,2.6,6,22,3.3,shop_delivery
7.61,434.19,Medium,1,0,0,4.8,25,14,2.1,shop_delivery
0.62,454.3,High,1,0,0,3.5,17,23,5.3,shop_delivery
8.33,2702.36,Low,1,1,0,4.5,22,29,3.0,pickup
12.47,709.35,Low,0,1,0,2.9,25,29,0.0,pickup
11.83,327.38,High,0,1,1,3.4,13,50,0.0,digibazaar_delivery
10.69,2783.84,High,1,1,1,3.5,18,17,5.5,digibazaar_delivery
5.2,2380.32,Medium,1,0,1,4.4,25,20,4.6,shop_delivery
3.67,113.96,Medium,1,0,0,4.8,20,41,5.5,shop_delivery
3.47,846.73,High,0,0,1,4.7,7,40,0.0,digibazaar_delivery
11.58,2237.92,High,0,0,1,4.4,8,19,0.0,digibazaar_delivery
12.88,2867.69,High,0,0,1,4.3,5,33,0.0,digibazaar_delivery
13.38,2643.62,Low,0,1,0,4.9,13,2,0.0,pickup
9.0,261.1,Low,0,0,1,4.4,13,31,0.0,digibazaar_delivery
3.11,2307.76,Medium,0,1,0,4.0,6,23,0.0,pickup
13.27,1793.58,Low,1,1,1,3.6,13,24,2.6,pickup
2.3,2838.67,High,0,0,1,3.1,21,44,0.0,digibazaar_delivery
7.11,2846.51,Low,0,0,1,3.7,28,47,0.0,digibazaar_delivery
6.26,2540.81,Medium,1,1,1,3.6,15,43,7.6,digibazaar_delivery
14.05,386.48,Low,1,0,1,4.6,7,9,6.1,digibazaar_delivery
14.75,126.43,Low,0,1,0,3.2,10,26,0.0,pickup
0.86,928.28,Low,1,0,0,3.3,29,7,7.3,shop_delivery
8.98,1963.9,High,1,0,1,4.4,9,49,2.4,digibazaar_delivery
9.07,1444.69,High,1,0,1,5.0,18,23,4.7,digibazaar_delivery
14.17,530.74,Medium,1,1,0,4.9,25,48,3.2,pickup
2.58,2919.14,Low,1,1,0,3.8,13,0,5.9,shop_delivery
4.92,912.16,Medium,1,0,1,3.6,28,35,3.8,digibazaar_delivery
3.76,2614.35,Low,1,1,1,5.0,23,22,3.6,pickup
11.23,1478.01,High,0,1,0,3.1,19,20,0.0,pickup
14.45,2018.51,Medium,1,1,1,3.6,5,21,8.0,digibazaar_delivery
12.51,805.04,High,1,0,0,4.5,26,5,4.9,shop_delivery
11.53,2913.85,Medium,1,0,1,4.4,24,6,3.1,digibazaar_delivery
1.62,2959.61,Medium,1,0,0,3.8,12,35,3.9,shop_delivery
10.57,1505.6,Medium,1,1,1,2.5,22,38,7.9,digibazaar_delivery
0.11,2806.0,Medium,1,1,0,3.7,19,3,3.6,shop_delivery
6.72,1643.73,Low,0,0,1,4.7,11,49,0.0,digibazaar_delivery
13.12,1907.33,Medium,0,1,0,4.2,10,7,0.0,pickup
8.42,1203.86,Medium,0,0,1,3.3,22,21,0.0,digibazaar_delivery
12.08,384.63,Medium,0,0,1,4.3,27,0,0.0,digibazaar_delivery
11.62,1297.72,Low,1,0,1,4.4,29,48,7.2,digibazaar_delivery
3.48,1299.99,Low,1,0,0,3.6,8,35,5.3,shop_delivery
14.31,417.66,High,0,1,0,2.7,21,21,0.0,pickup
6.76,2511.59,Low,1,1,0,3.9,23,33,3.6,pickup
9.12,1767.72,Low,0,1,1,2.9,11,47,0.0,pickup
3.14,2503.63,High,0,0,1,3.0,28,9,0.0,digibazaar_delivery
6.39,85.27,Medium,0,0,1,4.0,11,32,0.0,digibazaar_delivery
3.67,1156.46,High,1,1,0,4.9,10,32,3.4,pickup
11.93,2306.07,Medium,0,1,0,4.9,10,10,0.0,pickup
9.33,1609.74,Low,1,1,0,4.4,10,49,4.4,pickup
3.51,1145.62,Low,1,0,0,3.6,18,20,2.2,shop_delivery
7.48,1110.52,Low,0,1,0,2.6,26,19,0.0,pickup
11.56,2982.57,High,1,0,1,3.7,8,30,5.5,digibazaar_delivery
12.3,2645.81,Low,1,0,1,3.2,30,45,6.8,digibazaar_delivery
1.13,2246.22,Medium,0,1,1,4.1,17,46,0.0,digibazaar_delivery
5.58,2707.21,Low,1,0,0,3.2,25,21,4.4,shop_delivery
9.79,1526.0,Low,1,0,0,2.7,28,39,8.0,shop_delivery
1.07,337.83,Medium,1,0,1,2.5,5,19,3.7,digibazaar_delivery
14.93,1104.97,Medium,0,0,1,2.6,15,20,0.0,digibazaar_delivery
3.13,977.18,High,1,0,1,4.2,23,1,3.8,digibazaar_delivery
11.0,726.48,Medium,0,0,1,2.8,21,9,0.0,digibazaar_delivery
4.9,909.12,Low,0,1,0,4.6,5,17,0.0,pickup
11.91,655.65,Medium,1,0,0,4.9,22,18,3.5,shop_delivery
1.78,2656.86,Low,1,1,0,5.0,18,18,7.6,shop_delivery
11.12,1198.98,High,1,0,0,3.1,16,5,5.9,shop_delivery
8.55,939.96,Low,1,0,1,4.2,19,14,4.8,digibazaar_delivery
6.33,630.21,Medium,1,0,0,3.8,8,20,6.2,shop_delivery
7.78,761.67,Medium,0,1,0,2.8,6,41,0.0,pickup
1.67,832.91,Low,0,1,0,2.7,26,46,0.0,pickup
7.63,2806.95,High,1,0,1,4.8,26,40,3.2,digibazaar_delivery
5.27,1339.26,Medium,0,0,1,3.0,5,18,0.0,digibazaar_delivery
8.58,747.1,Low,0,1,0,3.3,23,0,0.0,pickup
0.11,859.63,High,1,0,0,3.2,9,1,7.4,shop_delivery
4.78,1365.79,Medium,1,1,1,3.5,19,23,3.7,digibazaar_delivery
12.96,1509.99,Low,0,1,0,2.8,15,21,0.0,pickup
10.2,1596.91,Low,0,1,1,3.7,22,43,0.0,pickup
8.57,119.89,Medium,0,0,1,4.7,20,0,0.0,digibazaar_delivery
6.35,1911.07,High,1,0,0,4.6,26,0,3.7,shop_delivery
8.99,1651.59,Medium,0,1,1,3.7,14,24,0.0,digibazaar_delivery
2.17,1028.72,High,0,1,0,4.7,8,1,0.0,pickup
8.92,1997.58,Medium,1,0,1,3.1,8,36,7.3,digibazaar_delivery
5.79,1053.76,Medium,0,1,0,3.5,14,30,0.0,pickup
1.45,2179.9,Low,0,0,1,3.6,25,21,0.0,digibazaar_delivery
9.57,1366.19,Low,0,1,1,4.8,25,33,0.0,pickup
11.84,1951.25,Medium,0,1,1,3.6,8,26,0.0,digibazaar_delivery
14.38,2074.6,High,0,0,1,2.8,19,8,0.0,digibazaar_delivery
11.54,799.19,Low,1,0,0,2.9,30,33,6.8,shop_delivery
7.72,1552.85,Medium,1,1,0,4.6,30,22,5.9,pickup
2.39,205.57,Medium,1,1,0,4.3,19,50,2.7,shop_delivery
13.46,600.68,Medium,0,0,1,3.2,22,41,0.0,digibazaar_delivery
8.11,1216.11,Low,1,1,0,2.6,26,26,7.9,pickup
